season,round,race_name,driver_id,driver_track_gap_mean,driver_track_finish_mean,driver_track_experience_count
2022,12,French Grand Prix,sainz,9.922548867822421,9.410981697171382,0
2022,13,Hungarian Grand Prix,sainz,9.922548867822421,9.410981697171382,0
2023,11,Hungarian Grand Prix,sainz,9.90177467812905,9.401993355481727,1
2024,13,Hungarian Grand Prix,sainz,9.882586425342158,9.399668325041459,2
2022,16,Italian Grand Prix,sainz,9.882586425342158,9.399668325041459,0
2023,14,Italian Grand Prix,sainz,9.861884853125948,9.390728476821192,1
2024,16,Italian Grand Prix,sainz,9.841541463460869,9.380165289256198,2
2022,18,Japanese Grand Prix,sainz,9.841541463460869,9.380165289256198,0
2023,16,Japanese Grand Prix,sainz,9.841541463460869,9.396039603960396,1
2024,4,Japanese Grand Prix,sainz,9.82277362605082,9.390444810543658,2
2023,21,Las Vegas Grand Prix,sainz,9.82277362605082,9.390444810543658,0
2024,22,Las Vegas Grand Prix,sainz,9.803008995033979,9.384868421052632,1
2022,20,Mexico City Grand Prix,sainz,9.803008995033979,9.384868421052632,0
2023,19,Mexico City Grand Prix,sainz,9.783805941764331,9.377668308702791,1
2024,20,Mexico City Grand Prix,sainz,9.76381265473777,9.368852459016393,2
2022,5,Miami Grand Prix,sainz,9.76381265473777,9.368852459016393,0
2023,5,Miami Grand Prix,sainz,9.743675720670582,9.358428805237315,1
2024,6,Miami Grand Prix,sainz,9.72481197618204,9.351307189542483,2
2022,7,Monaco Grand Prix,sainz,9.72481197618204,9.351307189542483,0
2023,6,Monaco Grand Prix,sainz,9.70467778989595,9.33931484502447,1
2024,8,Monaco Grand Prix,sainz,9.68619837509377,9.3371335504886,2
2023,17,Qatar Grand Prix,sainz,9.68619837509377,9.3371335504886,0
2024,23,Qatar Grand Prix,sainz,9.68619837509377,9.354471544715446,1
2022,2,Saudi Arabian Grand Prix,sainz,9.68619837509377,9.354471544715446,0
2023,2,Saudi Arabian Grand Prix,sainz,9.666538089784298,9.344155844155845,1
2022,17,Singapore Grand Prix,sainz,9.666538089784298,9.344155844155845,0
2023,15,Singapore Grand Prix,sainz,9.646916978418696,9.33387358184765,1
2024,18,Singapore Grand Prix,sainz,9.838958349132678,9.320388349514563,2
2022,6,Spanish Grand Prix,sainz,9.838958349132678,9.320388349514563,0
2023,7,Spanish Grand Prix,sainz,9.819794313767467,9.311793214862682,1
2024,10,Spanish Grand Prix,sainz,9.800996413764102,9.30483870967742,2
2022,21,São Paulo Grand Prix,sainz,9.800996413764102,9.30483870967742,0
2023,20,São Paulo Grand Prix,sainz,9.781066872362054,9.294685990338165,1
2024,21,São Paulo Grand Prix,sainz,9.76248152633246,9.289389067524116,2
2022,19,United States Grand Prix,sainz,9.76248152633246,9.289389067524116,0
2023,18,United States Grand Prix,sainz,9.76248152633246,9.306581059390048,1
2024,19,United States Grand Prix,sainz,9.743107616435731,9.29647435897436,2
2023,22,Abu Dhabi Grand Prix,sargeant,9.743107616435731,9.29647435897436,0
2023,3,Australian Grand Prix,sargeant,9.743107616435731,9.29647435897436,0
2023,9,Austrian Grand Prix,sargeant,9.743107616435731,9.29647435897436,0
2024,11,Austrian Grand Prix,sargeant,9.72410476122998,9.3024,1
2023,4,Azerbaijan Grand Prix,sargeant,9.72410476122998,9.3024,0
2023,1,Bahrain Grand Prix,sargeant,9.72410476122998,9.3024,0
2024,1,Bahrain Grand Prix,sargeant,9.704420338636396,9.30670926517572,1
2023,12,Belgian Grand Prix,sargeant,9.704420338636396,9.30670926517572,0
2024,14,Belgian Grand Prix,sargeant,9.688588222249802,9.318979266347688,1
2023,10,British Grand Prix,sargeant,9.688588222249802,9.318979266347688,0
2024,12,British Grand Prix,sargeant,9.669823776392288,9.321656050955413,1
2023,8,Canadian Grand Prix,sargeant,9.669823776392288,9.321656050955413,0
2024,9,Canadian Grand Prix,sargeant,9.669823776392288,9.338632750397457,1
2024,5,Chinese Grand Prix,sargeant,9.669823776392288,9.338632750397457,0
2023,13,Dutch Grand Prix,sargeant,9.669823776392288,9.338632750397457,0
2024,15,Dutch Grand Prix,sargeant,9.669823776392288,9.355555555555556,1
2024,7,Emilia Romagna Grand Prix,sargeant,9.669823776392288,9.355555555555556,0
2023,11,Hungarian Grand Prix,sargeant,9.669823776392288,9.355555555555556,0
2024,13,Hungarian Grand Prix,sargeant,9.669823776392288,9.369255150554675,1
2023,14,Italian Grand Prix,sargeant,9.669823776392288,9.369255150554675,0
2023,16,Japanese Grand Prix,sargeant,9.669823776392288,9.369255150554675,0
2024,4,Japanese Grand Prix,sargeant,9.669823776392288,9.38132911392405,1
2023,21,Las Vegas Grand Prix,sargeant,9.669823776392288,9.38132911392405,0
2023,19,Mexico City Grand Prix,sargeant,9.669823776392288,9.38132911392405,0
2023,5,Miami Grand Prix,sargeant,9.669823776392288,9.38132911392405,0
2024,6,Miami Grand Prix,sargeant,9.651409500325963,9.398104265402843,1
2023,6,Monaco Grand Prix,sargeant,9.651409500325963,9.398104265402843,0
2024,8,Monaco Grand Prix,sargeant,9.633982288266546,9.411671924290221,1
2023,17,Qatar Grand Prix,sargeant,9.633982288266546,9.411671924290221,0
2023,2,Saudi Arabian Grand Prix,sargeant,9.633982288266546,9.411671924290221,0
2024,2,Saudi Arabian Grand Prix,sargeant,9.617919718550583,9.422047244094488,1
2023,15,Singapore Grand Prix,sargeant,9.617919718550583,9.422047244094488,0
2023,7,Spanish Grand Prix,sargeant,9.617919718550583,9.422047244094488,0
2024,10,Spanish Grand Prix,sargeant,9.600142402190404,9.43867924528302,1
2023,20,São Paulo Grand Prix,sargeant,9.600142402190404,9.43867924528302,0
2023,18,United States Grand Prix,sargeant,9.600142402190404,9.43867924528302,0
2022,22,Abu Dhabi Grand Prix,stroll,9.600142402190404,9.43867924528302,0
2023,22,Abu Dhabi Grand Prix,stroll,9.583326094828335,9.436420722135008,1
2024,24,Abu Dhabi Grand Prix,stroll,9.565720245346949,9.43730407523511,2
2022,3,Australian Grand Prix,stroll,9.565720245346949,9.43730407523511,0
2023,3,Australian Grand Prix,stroll,9.549036287911212,9.44131455399061,1
2024,3,Australian Grand Prix,stroll,9.530189096316425,9.4328125,2
2022,11,Austrian Grand Prix,stroll,9.530189096316425,9.4328125,0
2023,9,Austrian Grand Prix,stroll,9.530189096316425,9.438377535101404,1
2024,11,Austrian Grand Prix,stroll,9.512820377146477,9.437694704049845,2
2022,8,Azerbaijan Grand Prix,stroll,9.512820377146477,9.437694704049845,0
2023,4,Azerbaijan Grand Prix,stroll,9.512820377146477,9.447900466562986,1
2024,17,Azerbaijan Grand Prix,stroll,9.49593772042965,9.444099378881987,2
2022,1,Bahrain Grand Prix,stroll,9.49593772042965,9.444099378881987,0
2023,1,Bahrain Grand Prix,stroll,9.478601707070554,9.448062015503876,1
2024,1,Bahrain Grand Prix,stroll,9.46178604547009,9.442724458204335,2
2022,14,Belgian Grand Prix,stroll,9.46178604547009,9.442724458204335,0
2023,12,Belgian Grand Prix,stroll,9.447002977690099,9.445131375579598,1
2024,14,Belgian Grand Prix,stroll,9.431021109106394,9.444444444444445,2
2022,10,British Grand Prix,stroll,9.431021109106394,9.444444444444445,0
2023,10,British Grand Prix,stroll,9.413406887456778,9.446841294298922,1
2024,12,British Grand Prix,stroll,9.39591093800712,9.453846153846154,2
2022,9,Canadian Grand Prix,stroll,9.39591093800712,9.453846153846154,0
2023,8,Canadian Grand Prix,stroll,9.378632052859237,9.45468509984639,1
2024,9,Canadian Grand Prix,stroll,9.36190964475195,9.45398773006135,2
2024,5,Chinese Grand Prix,stroll,9.36190964475195,9.45398773006135,0
2022,15,Dutch Grand Prix,stroll,9.36190964475195,9.45398773006135,0
2023,13,Dutch Grand Prix,stroll,9.34422708017746,9.454823889739663,1
2024,15,Dutch Grand Prix,stroll,9.326558008531983,9.457186544342507,2
2022,4,Emilia Romagna Grand Prix,stroll,9.326558008531983,9.457186544342507,0
2024,7,Emilia Romagna Grand Prix,stroll,9.326558008531983,9.458015267175572,1
2022,12,French Grand Prix,stroll,9.326558008531983,9.458015267175572,0
2022,13,Hungarian Grand Prix,stroll,9.326558008531983,9.458015267175572,0
2023,11,Hungarian Grand Prix,stroll,9.326558008531983,9.460365853658537,1
2024,13,Hungarian Grand Prix,stroll,9.30851824449227,9.461187214611872,2
2022,16,Italian Grand Prix,stroll,9.30851824449227,9.461187214611872,0
2023,14,Italian Grand Prix,stroll,9.30851824449227,9.474164133738602,1
2024,16,Italian Grand Prix,stroll,9.293772183834038,9.484066767830045,2
2022,18,Japanese Grand Prix,stroll,9.293772183834038,9.484066767830045,0
2023,16,Japanese Grand Prix,stroll,9.279088202197144,9.487878787878788,1
2024,4,Japanese Grand Prix,stroll,9.279088202197144,9.500756429652043,2
2023,21,Las Vegas Grand Prix,stroll,9.279088202197144,9.500756429652043,0
2024,22,Las Vegas Grand Prix,stroll,9.261935994115994,9.493957703927492,1
2022,20,Mexico City Grand Prix,stroll,9.261935994115994,9.493957703927492,0
2023,19,Mexico City Grand Prix,stroll,9.261935994115994,9.502262443438914,1
2024,20,Mexico City Grand Prix,stroll,9.261935994115994,9.51355421686747,2
2022,5,Miami Grand Prix,stroll,9.261935994115994,9.51355421686747,0
2023,5,Miami Grand Prix,stroll,9.24527807070068,9.514285714285714,1
2024,6,Miami Grand Prix,stroll,9.229562171996978,9.518018018018019,2
2022,7,Monaco Grand Prix,stroll,9.229562171996978,9.518018018018019,0
2023,6,Monaco Grand Prix,stroll,9.213696852356447,9.524737631184408,1
2024,8,Monaco Grand Prix,stroll,9.213696852356447,9.540419161676647,2
2023,17,Qatar Grand Prix,stroll,9.213696852356447,9.540419161676647,0
2024,23,Qatar Grand Prix,stroll,9.198805506414828,9.542600896860986,1
2022,2,Saudi Arabian Grand Prix,stroll,9.198805506414828,9.542600896860986,0
2023,2,Saudi Arabian Grand Prix,stroll,9.198805506414828,9.547761194029851,1
2024,2,Saudi Arabian Grand Prix,stroll,9.198805506414828,9.563338301043219,2
2022,17,Singapore Grand Prix,stroll,9.198805506414828,9.563338301043219,0
2023,15,Singapore Grand Prix,stroll,9.183018758234732,9.558035714285714,1
2024,18,Singapore Grand Prix,stroll,9.183018758234732,9.558035714285714,2
2022,6,Spanish Grand Prix,stroll,9.183018758234732,9.558035714285714,0
2023,7,Spanish Grand Prix,stroll,9.183018758234732,9.566121842496285,1
2024,10,Spanish Grand Prix,stroll,9.167261348451246,9.560830860534125,2
2022,21,São Paulo Grand Prix,stroll,9.167261348451246,9.560830860534125,0
2023,20,São Paulo Grand Prix,stroll,9.150454748356635,9.561481481481481,1
2024,21,São Paulo Grand Prix,stroll,9.134116899254701,9.554733727810651,2
2022,19,United States Grand Prix,stroll,9.134116899254701,9.554733727810651,0
2023,18,United States Grand Prix,stroll,9.134116899254701,9.567208271787297,1
2024,19,United States Grand Prix,stroll,9.118418831932319,9.563421828908554,2
2022,22,Abu Dhabi Grand Prix,tsunoda,9.118418831932319,9.563421828908554,0
2023,22,Abu Dhabi Grand Prix,tsunoda,9.103836258989832,9.565537555228277,1
2024,24,Abu Dhabi Grand Prix,tsunoda,9.087687629110572,9.563235294117646,2
2022,3,Australian Grand Prix,tsunoda,9.087687629110572,9.563235294117646,0
2023,3,Australian Grand Prix,tsunoda,9.087687629110572,9.571218795888399,1
2024,3,Australian Grand Prix,tsunoda,9.07079584526016,9.571847507331379,2
2022,11,Austrian Grand Prix,tsunoda,9.07079584526016,9.571847507331379,0
2023,9,Austrian Grand Prix,tsunoda,9.07079584526016,9.581259150805272,1
2024,11,Austrian Grand Prix,tsunoda,9.055244043888724,9.595029239766081,2
2022,8,Azerbaijan Grand Prix,tsunoda,9.055244043888724,9.595029239766081,0
2023,4,Azerbaijan Grand Prix,tsunoda,9.055244043888724,9.6,1
2024,17,Azerbaijan Grand Prix,tsunoda,9.041287502571313,9.60058309037901,2
2022,1,Bahrain Grand Prix,tsunoda,9.041287502571313,9.60058309037901,0
2023,1,Bahrain Grand Prix,tsunoda,9.024872831718827,9.59825327510917,1
2024,1,Bahrain Grand Prix,tsunoda,9.010972473267403,9.600290697674419,2
2022,14,Belgian Grand Prix,tsunoda,9.010972473267403,9.600290697674419,0
2023,12,Belgian Grand Prix,tsunoda,8.99789024926098,9.60522496371553,1
2024,14,Belgian Grand Prix,tsunoda,8.983612149777729,9.605797101449275,2
2022,10,British Grand Prix,tsunoda,8.983612149777729,9.605797101449275,0
2023,10,British Grand Prix,tsunoda,8.968269748186875,9.612156295224313,1
2024,12,British Grand Prix,tsunoda,8.952638586260033,9.621387283236995,2
2022,9,Canadian Grand Prix,tsunoda,8.952638586260033,9.621387283236995,0
2023,8,Canadian Grand Prix,tsunoda,8.952638586260033,9.633477633477634,1
2024,9,Canadian Grand Prix,tsunoda,8.937776381321079,9.639769452449567,2
2024,5,Chinese Grand Prix,tsunoda,8.937776381321079,9.639769452449567,0
2022,15,Dutch Grand Prix,tsunoda,8.937776381321079,9.639769452449567,0
2023,13,Dutch Grand Prix,tsunoda,8.937776381321079,9.654676258992806,1
2024,15,Dutch Grand Prix,tsunoda,8.921956093819666,9.66235632183908,2
2022,4,Emilia Romagna Grand Prix,tsunoda,8.921956093819666,9.66235632183908,0
2024,7,Emilia Romagna Grand Prix,tsunoda,8.906828488981448,9.658536585365853,1
2022,12,French Grand Prix,tsunoda,8.906828488981448,9.658536585365853,0
2022,13,Hungarian Grand Prix,tsunoda,8.906828488981448,9.658536585365853,0
2023,11,Hungarian Grand Prix,tsunoda,8.906828488981448,9.67191977077364,1
2024,13,Hungarian Grand Prix,tsunoda,8.891439444710887,9.679542203147353,2
2022,16,Italian Grand Prix,tsunoda,8.891439444710887,9.679542203147353,0
2023,14,Italian Grand Prix,tsunoda,8.891439444710887,9.685714285714285,1
2024,16,Italian Grand Prix,tsunoda,8.891439444710887,9.70042796005706,2
2022,18,Japanese Grand Prix,tsunoda,8.891439444710887,9.70042796005706,0
2023,16,Japanese Grand Prix,tsunoda,8.878305283213384,9.705128205128204,1
2024,4,Japanese Grand Prix,tsunoda,8.862075821578872,9.708392603129445,2
2023,21,Las Vegas Grand Prix,tsunoda,8.862075821578872,9.708392603129445,0
2024,22,Las Vegas Grand Prix,tsunoda,8.862075821578872,9.720170454545455,1
2022,20,Mexico City Grand Prix,tsunoda,8.862075821578872,9.720170454545455,0
2023,19,Mexico City Grand Prix,tsunoda,8.862075821578872,9.734751773049645,1
2024,20,Mexico City Grand Prix,tsunoda,8.847551002892255,9.737960339943342,2
2022,5,Miami Grand Prix,tsunoda,8.847551002892255,9.737960339943342,0
2023,5,Miami Grand Prix,tsunoda,8.832569878319172,9.74115983026874,1
2024,6,Miami Grand Prix,tsunoda,8.818364417575102,9.742937853107344,2
2022,7,Monaco Grand Prix,tsunoda,8.818364417575102,9.742937853107344,0
2023,6,Monaco Grand Prix,tsunoda,8.818364417575102,9.753173483779971,1
2024,8,Monaco Grand Prix,tsunoda,8.802414377007262,9.76056338028169,2
2023,17,Qatar Grand Prix,tsunoda,8.802414377007262,9.76056338028169,0
2024,23,Qatar Grand Prix,tsunoda,8.786688968493118,9.767932489451477,1
2022,2,Saudi Arabian Grand Prix,tsunoda,8.786688968493118,9.767932489451477,0
2023,2,Saudi Arabian Grand Prix,tsunoda,8.786688968493118,9.780898876404494,1
2024,2,Saudi Arabian Grand Prix,tsunoda,8.7730224667386,9.782608695652174,2
2022,17,Singapore Grand Prix,tsunoda,8.7730224667386,9.782608695652174,0
2023,15,Singapore Grand Prix,tsunoda,8.7730224667386,9.789915966386555,1
2024,18,Singapore Grand Prix,tsunoda,8.7730224667386,9.802797202797203,2
2022,6,Spanish Grand Prix,tsunoda,8.7730224667386,9.802797202797203,0
2023,7,Spanish Grand Prix,tsunoda,8.7730224667386,9.803072625698324,1
2024,10,Spanish Grand Prix,tsunoda,8.759107225278665,9.806136680613669,2
2022,21,São Paulo Grand Prix,tsunoda,8.759107225278665,9.806136680613669,0
2023,20,São Paulo Grand Prix,tsunoda,8.759107225278665,9.816155988857938,1
2024,21,São Paulo Grand Prix,tsunoda,8.744980703363916,9.815020862308762,2
2022,19,United States Grand Prix,tsunoda,8.744980703363916,9.815020862308762,0
2023,18,United States Grand Prix,tsunoda,8.731344187296079,9.815277777777778,1
2024,19,United States Grand Prix,tsunoda,8.717957905355926,9.812760055478503,2
2022,22,Abu Dhabi Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,3,Australian Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,11,Austrian Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,8,Azerbaijan Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,14,Belgian Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,10,British Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,9,Canadian Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,15,Dutch Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,4,Emilia Romagna Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,12,French Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,13,Hungarian Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,16,Italian Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,18,Japanese Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,20,Mexico City Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,5,Miami Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,7,Monaco Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,17,Singapore Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,6,Spanish Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,21,São Paulo Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,19,United States Grand Prix,vettel,8.717957905355926,9.812760055478503,0
2022,22,Abu Dhabi Grand Prix,zhou,8.717957905355926,9.812760055478503,0
2023,22,Abu Dhabi Grand Prix,zhou,8.717957905355926,9.81578947368421,1
2024,24,Abu Dhabi Grand Prix,zhou,8.704690074039432,9.825726141078839,2
2022,3,Australian Grand Prix,zhou,8.704690074039432,9.825726141078839,0
2023,3,Australian Grand Prix,zhou,8.69098036497089,9.827348066298342,1
2024,3,Australian Grand Prix,zhou,8.675603680584723,9.826206896551724,2
2022,11,Austrian Grand Prix,zhou,8.675603680584723,9.826206896551724,0
2023,9,Austrian Grand Prix,zhou,8.675603680584723,9.831955922865014,1
2024,11,Austrian Grand Prix,zhou,8.66060841891021,9.83493810178817,2
2022,8,Azerbaijan Grand Prix,zhou,8.66060841891021,9.83493810178817,0
2023,4,Azerbaijan Grand Prix,zhou,8.66060841891021,9.846153846153847,1
2024,17,Azerbaijan Grand Prix,zhou,8.66060841891021,9.858710562414267,2
2022,1,Bahrain Grand Prix,zhou,8.66060841891021,9.858710562414267,0
2023,1,Bahrain Grand Prix,zhou,8.645716819326823,9.85890410958904,1
2024,1,Bahrain Grand Prix,zhou,8.631556704244138,9.867305061559508,2
2022,14,Belgian Grand Prix,zhou,8.631556704244138,9.867305061559508,0
2023,12,Belgian Grand Prix,zhou,8.619794331606212,9.87295081967213,1
2024,14,Belgian Grand Prix,zhou,8.607458139206521,9.877216916780355,2
2022,10,British Grand Prix,zhou,8.607458139206521,9.877216916780355,0
2023,10,British Grand Prix,zhou,8.607458139206521,9.889645776566757,1
2024,12,British Grand Prix,zhou,8.593109404583013,9.896598639455782,2
2022,9,Canadian Grand Prix,zhou,8.593109404583013,9.896598639455782,0
2023,8,Canadian Grand Prix,zhou,8.578582431884355,9.894021739130435,1
2024,9,Canadian Grand Prix,zhou,8.56365220700896,9.902306648575305,2
2024,5,Chinese Grand Prix,zhou,8.56365220700896,9.902306648575305,0
2022,15,Dutch Grand Prix,zhou,8.56365220700896,9.902306648575305,0
2023,13,Dutch Grand Prix,zhou,8.549388368029485,9.910569105691057,1
2024,15,Dutch Grand Prix,zhou,8.549388368029485,9.921515561569688,2
2022,4,Emilia Romagna Grand Prix,zhou,8.549388368029485,9.921515561569688,0
2024,7,Emilia Romagna Grand Prix,zhou,8.549388368029485,9.928378378378378,1
2022,12,French Grand Prix,zhou,8.549388368029485,9.928378378378378,0
2022,13,Hungarian Grand Prix,zhou,8.549388368029485,9.928378378378378,0
2023,11,Hungarian Grand Prix,zhou,8.549388368029485,9.932523616734143,1
2024,13,Hungarian Grand Prix,zhou,8.535531568727531,9.940700808625337,2
2022,16,Italian Grand Prix,zhou,8.535531568727531,9.940700808625337,0
2023,14,Italian Grand Prix,zhou,8.520737819202786,9.94078061911171,1
2024,16,Italian Grand Prix,zhou,8.508496253707804,9.946236559139784,2
2022,18,Japanese Grand Prix,zhou,8.508496253707804,9.946236559139784,0
2023,16,Japanese Grand Prix,zhou,8.497366077939583,9.954362416107383,1
2024,4,Japanese Grand Prix,zhou,8.482645577333702,9.958445040214476,2
2023,21,Las Vegas Grand Prix,zhou,8.482645577333702,9.958445040214476,0
2024,22,Las Vegas Grand Prix,zhou,8.469543128592703,9.965194109772423,1
2022,20,Mexico City Grand Prix,zhou,8.469543128592703,9.965194109772423,0
2023,19,Mexico City Grand Prix,zhou,8.469543128592703,9.969251336898395,1
2024,20,Mexico City Grand Prix,zhou,8.456474259955101,9.974632843791722,2
2022,5,Miami Grand Prix,zhou,8.456474259955101,9.974632843791722,0
2023,5,Miami Grand Prix,zhou,8.456474259955101,9.988,1
2024,6,Miami Grand Prix,zhou,8.444018027230397,9.99600532623169,2
2022,7,Monaco Grand Prix,zhou,8.444018027230397,9.99600532623169,0
2023,6,Monaco Grand Prix,zhou,8.444018027230397,10.003989361702128,1
2024,8,Monaco Grand Prix,zhou,8.43090950828789,10.00796812749004,2
2023,17,Qatar Grand Prix,zhou,8.43090950828789,10.00796812749004,0
2024,23,Qatar Grand Prix,zhou,8.418596000063145,10.006631299734748,1
2022,2,Saudi Arabian Grand Prix,zhou,8.418596000063145,10.006631299734748,0
2023,2,Saudi Arabian Grand Prix,zhou,8.406877043240929,10.007947019867549,1
2024,2,Saudi Arabian Grand Prix,zhou,8.39482053109741,10.011904761904763,2
2022,17,Singapore Grand Prix,zhou,8.39482053109741,10.011904761904763,0
2023,15,Singapore Grand Prix,zhou,8.39482053109741,10.025099075297225,1
2024,18,Singapore Grand Prix,zhou,8.382671236973595,10.027704485488126,2
2022,6,Spanish Grand Prix,zhou,8.382671236973595,10.027704485488126,0
2023,7,Spanish Grand Prix,zhou,8.382671236973595,10.039525691699605,1
2024,10,Spanish Grand Prix,zhou,8.370027966598707,10.038157894736843,2
2022,21,São Paulo Grand Prix,zhou,8.370027966598707,10.038157894736843,0
2023,20,São Paulo Grand Prix,zhou,8.356342657835667,10.040735873850197,1
2024,21,São Paulo Grand Prix,zhou,8.356342657835667,10.049868766404199,2
2022,19,United States Grand Prix,zhou,8.356342657835667,10.049868766404199,0
2023,18,United States Grand Prix,zhou,8.34420915157225,10.052424639580602,1
2024,19,United States Grand Prix,zhou,8.329987535306934,10.056282722513089,2
